n=2,n=4,n=8,n=16,n=32,n=64,n=128,n=256,n=512,n=1024,n=2048,n=4096,n=8192,n=16384,n=32768,n=65536,n=131072,n=262144,n=524288
1.0,0.75,0.75,0.8125,0.84375,0.828125,0.796875,0.8125,0.8046875,0.7978515625,0.80126953125,0.802001953125,0.8046875,0.7982177734375,0.7994384765625,0.79925537109375,0.8003463745117188,0.8006057739257812,0.7997322082519531
1.0,0.75,0.75,0.75,0.8125,0.75,0.78125,0.80859375,0.802734375,0.798828125,0.81689453125,0.80908203125,0.800048828125,0.79925537109375,0.799652099609375,0.800201416015625,0.7989883422851562,0.8005104064941406,0.8007049560546875
1.0,1.0,1.0,0.9375,0.84375,0.796875,0.7421875,0.76171875,0.78515625,0.796875,0.79296875,0.79736328125,0.8072509765625,0.80206298828125,0.798980712890625,0.7989959716796875,0.8005142211914062,0.8005027770996094,0.7999973297119141
1.0,1.0,0.75,0.8125,0.875,0.890625,0.8046875,0.77734375,0.775390625,0.7880859375,0.79296875,0.79931640625,0.8016357421875,0.80023193359375,0.798919677734375,0.79876708984375,0.8008804321289062,0.800933837890625,0.8004970550537109
0.5,0.75,0.75,0.8125,0.71875,0.765625,0.78125,0.77734375,0.78515625,0.796875,0.80322265625,0.798583984375,0.8026123046875,0.80279541015625,0.804107666015625,0.8028717041015625,0.8018798828125,0.8022842407226562,0.8008060455322266
0.5,0.75,0.75,0.8125,0.71875,0.796875,0.7734375,0.80078125,0.796875,0.7861328125,0.80615234375,0.801025390625,0.7987060546875,0.80279541015625,0.80242919921875,0.8011474609375,0.80035400390625,0.8005943298339844,0.8004016876220703
1.0,0.75,0.625,0.6875,0.75,0.78125,0.7890625,0.8046875,0.80859375,0.80078125,0.78759765625,0.795166015625,0.8004150390625,0.80059814453125,0.80035400390625,0.7981719970703125,0.7986373901367188,0.7987251281738281,0.7988357543945312
1.0,1.0,1.0,0.875,0.84375,0.8125,0.859375,0.8359375,0.84375,0.828125,0.83203125,0.81103515625,0.8043212890625,0.80255126953125,0.8013916015625,0.800537109375,0.8015365600585938,0.8005332946777344,0.7999935150146484
1.0,0.75,0.875,0.875,0.9375,0.875,0.859375,0.8203125,0.81640625,0.810546875,0.8115234375,0.8076171875,0.8056640625,0.800537109375,0.7969970703125,0.799407958984375,0.7994613647460938,0.8004112243652344,0.799652099609375
1.0,1.0,1.0,0.9375,0.875,0.90625,0.875,0.82421875,0.81640625,0.8134765625,0.796875,0.800537109375,0.7977294921875,0.79534912109375,0.7984619140625,0.8001708984375,0.7987289428710938,0.7990760803222656,0.7991218566894531
1.0,1.0,1.0,0.9375,0.8125,0.765625,0.828125,0.83203125,0.806640625,0.8037109375,0.80029296875,0.796142578125,0.798583984375,0.79974365234375,0.7974853515625,0.7995147705078125,0.798980712890625,0.7994422912597656,0.7999267578125
1.0,0.5,0.5,0.6875,0.78125,0.796875,0.78125,0.78125,0.7890625,0.794921875,0.79736328125,0.79833984375,0.80224609375,0.80096435546875,0.8013916015625,0.8029022216796875,0.8007583618164062,0.8019447326660156,0.8009128570556641
1.0,1.0,0.625,0.75,0.78125,0.8125,0.7734375,0.82421875,0.822265625,0.798828125,0.80517578125,0.806396484375,0.805419921875,0.805419921875,0.800048828125,0.799102783203125,0.80084228515625,0.8001136779785156,0.8004684448242188
1.0,1.0,0.75,0.875,0.78125,0.734375,0.7421875,0.76171875,0.771484375,0.7822265625,0.7900390625,0.797119140625,0.800048828125,0.79931640625,0.79791259765625,0.7975921630859375,0.8004684448242188,0.8009719848632812,0.8012371063232422
0.5,0.75,0.75,0.8125,0.8125,0.84375,0.828125,0.796875,0.810546875,0.8056640625,0.80419921875,0.794677734375,0.7982177734375,0.8018798828125,0.802032470703125,0.8006134033203125,0.8003311157226562,0.80029296875,0.8005027770996094
1.0,0.75,0.875,0.75,0.8125,0.796875,0.8359375,0.8671875,0.845703125,0.8212890625,0.80859375,0.804931640625,0.8017578125,0.795654296875,0.79925537109375,0.7983245849609375,0.8005447387695312,0.8003120422363281,0.8001327514648438
1.0,1.0,0.875,0.875,0.78125,0.828125,0.8125,0.81640625,0.791015625,0.8056640625,0.79833984375,0.794921875,0.7972412109375,0.79925537109375,0.798828125,0.7999420166015625,0.79925537109375,0.7995071411132812,0.7994327545166016
1.0,0.75,0.75,0.8125,0.75,0.734375,0.765625,0.80078125,0.814453125,0.8095703125,0.80126953125,0.796630859375,0.8013916015625,0.80078125,0.798828125,0.8003387451171875,0.8012771606445312,0.8003997802734375,0.8000106811523438
1.0,0.75,0.875,0.9375,0.90625,0.84375,0.8515625,0.83984375,0.818359375,0.8095703125,0.8134765625,0.803955078125,0.797607421875,0.798095703125,0.801544189453125,0.79998779296875,0.8004608154296875,0.8012886047363281,0.8003673553466797
1.0,1.0,0.75,0.8125,0.875,0.859375,0.796875,0.828125,0.8359375,0.8251953125,0.828125,0.8095703125,0.8095703125,0.80194091796875,0.801025390625,0.80010986328125,0.80072021484375,0.8003997802734375,0.7995567321777344
1.0,0.75,0.875,0.75,0.78125,0.765625,0.7890625,0.8046875,0.8125,0.7998046875,0.8017578125,0.79931640625,0.7930908203125,0.79779052734375,0.802337646484375,0.801239013671875,0.80010986328125,0.7995376586914062,0.7997398376464844
1.0,1.0,0.75,0.875,0.8125,0.796875,0.84375,0.80859375,0.791015625,0.7841796875,0.7919921875,0.792724609375,0.797607421875,0.798583984375,0.800689697265625,0.8016204833984375,0.801910400390625,0.8009490966796875,0.8004951477050781
1.0,1.0,0.875,0.75,0.8125,0.828125,0.796875,0.8125,0.79296875,0.794921875,0.78759765625,0.791015625,0.7908935546875,0.79693603515625,0.798248291015625,0.798004150390625,0.7994766235351562,0.7990226745605469,0.7991905212402344
1.0,1.0,1.0,0.75,0.78125,0.796875,0.7890625,0.77734375,0.775390625,0.8046875,0.80712890625,0.806640625,0.800537109375,0.7982177734375,0.800445556640625,0.800323486328125,0.8013992309570312,0.8010787963867188,0.8003501892089844
1.0,1.0,0.875,0.75,0.8125,0.8125,0.8203125,0.79296875,0.779296875,0.810546875,0.80810546875,0.805908203125,0.8065185546875,0.80181884765625,0.801239013671875,0.8012237548828125,0.8004837036132812,0.8004035949707031,0.8011989593505859
1.0,1.0,1.0,1.0,0.875,0.859375,0.8359375,0.84765625,0.841796875,0.818359375,0.80517578125,0.80126953125,0.8011474609375,0.80023193359375,0.80072021484375,0.8006744384765625,0.7997894287109375,0.7992134094238281,0.7996387481689453
1.0,1.0,0.875,0.875,0.84375,0.921875,0.8671875,0.8671875,0.828125,0.82421875,0.80859375,0.80224609375,0.8057861328125,0.8023681640625,0.801910400390625,0.8015899658203125,0.8008956909179688,0.8003807067871094,0.8000335693359375
0.5,0.75,0.625,0.75,0.8125,0.765625,0.78125,0.78515625,0.798828125,0.8076171875,0.80908203125,0.802001953125,0.8043212890625,0.80364990234375,0.800079345703125,0.8014068603515625,0.7994232177734375,0.8002700805664062,0.799896240234375
0.5,0.75,0.75,0.75,0.84375,0.828125,0.8203125,0.77734375,0.79296875,0.8017578125,0.7939453125,0.796630859375,0.7928466796875,0.79779052734375,0.79888916015625,0.799560546875,0.7989425659179688,0.7998161315917969,0.7993965148925781
1.0,0.75,0.875,0.875,0.84375,0.78125,0.7890625,0.796875,0.810546875,0.7958984375,0.80517578125,0.815185546875,0.8031005859375,0.8028564453125,0.803558349609375,0.8036041259765625,0.8020172119140625,0.8011550903320312,0.8001060485839844
0.5,0.5,0.625,0.6875,0.6875,0.78125,0.796875,0.8125,0.810546875,0.8095703125,0.8017578125,0.80517578125,0.8023681640625,0.79986572265625,0.800994873046875,0.79901123046875,0.7995986938476562,0.7999763488769531,0.7999324798583984
1.0,1.0,1.0,0.8125,0.78125,0.796875,0.8046875,0.81640625,0.78515625,0.79296875,0.79638671875,0.79931640625,0.7989501953125,0.79888916015625,0.800018310546875,0.8013458251953125,0.7999954223632812,0.8005867004394531,0.7996349334716797
1.0,1.0,0.75,0.75,0.71875,0.734375,0.78125,0.76171875,0.77734375,0.7763671875,0.7900390625,0.792724609375,0.796875,0.79803466796875,0.798736572265625,0.7988433837890625,0.79876708984375,0.7994270324707031,0.7995281219482422
0.5,0.75,0.5,0.625,0.75,0.78125,0.8203125,0.81640625,0.81640625,0.80859375,0.80419921875,0.79931640625,0.802734375,0.80206298828125,0.80224609375,0.8007049560546875,0.8007736206054688,0.7998733520507812,0.8002815246582031
1.0,1.0,0.75,0.8125,0.8125,0.828125,0.8515625,0.796875,0.802734375,0.79296875,0.79638671875,0.804931640625,0.8060302734375,0.802001953125,0.7998046875,0.7982177734375,0.79931640625,0.8003349304199219,0.79974365234375
1.0,0.75,0.875,0.875,0.8125,0.8125,0.8359375,0.84375,0.81640625,0.8203125,0.806640625,0.80712890625,0.803466796875,0.80291748046875,0.79718017578125,0.8002166748046875,0.800994873046875,0.8007087707519531,0.799285888671875
0.5,0.75,0.625,0.6875,0.71875,0.734375,0.7578125,0.76171875,0.763671875,0.77734375,0.7939453125,0.798828125,0.7989501953125,0.79815673828125,0.79718017578125,0.79815673828125,0.7995834350585938,0.8003044128417969,0.7994976043701172
1.0,1.0,1.0,0.8125,0.8125,0.84375,0.8046875,0.77734375,0.78515625,0.8115234375,0.79345703125,0.797119140625,0.7982177734375,0.80413818359375,0.799835205078125,0.80108642578125,0.8015975952148438,0.8008155822753906,0.8007335662841797
1.0,1.0,0.875,0.8125,0.78125,0.828125,0.7890625,0.79296875,0.798828125,0.8154296875,0.80615234375,0.802001953125,0.7952880859375,0.798095703125,0.799346923828125,0.7991180419921875,0.7987518310546875,0.7994117736816406,0.7992115020751953
1.0,1.0,1.0,0.9375,0.8125,0.828125,0.8125,0.76171875,0.775390625,0.7734375,0.77783203125,0.798583984375,0.79931640625,0.8001708984375,0.7994384765625,0.799072265625,0.7983474731445312,0.7988319396972656,0.7995433807373047
1.0,1.0,0.75,0.875,0.875,0.84375,0.8515625,0.84375,0.806640625,0.802734375,0.80322265625,0.811279296875,0.8038330078125,0.800537109375,0.80029296875,0.79974365234375,0.801666259765625,0.8015289306640625,0.8006839752197266
1.0,1.0,1.0,1.0,0.9375,0.859375,0.8046875,0.8125,0.810546875,0.8056640625,0.796875,0.796142578125,0.804443359375,0.80047607421875,0.8004150390625,0.798858642578125,0.7977066040039062,0.7983970642089844,0.7991409301757812
0.5,0.75,0.875,0.9375,0.875,0.84375,0.828125,0.8125,0.814453125,0.7998046875,0.8056640625,0.797119140625,0.7991943359375,0.7996826171875,0.7996826171875,0.8011627197265625,0.8014068603515625,0.8008270263671875,0.8001232147216797
1.0,1.0,1.0,0.875,0.78125,0.8125,0.8046875,0.78515625,0.806640625,0.802734375,0.794921875,0.78759765625,0.79443359375,0.7979736328125,0.800140380859375,0.7996368408203125,0.798980712890625,0.7997360229492188,0.7993488311767578
1.0,1.0,0.875,0.8125,0.8125,0.765625,0.796875,0.79296875,0.783203125,0.7998046875,0.7939453125,0.7939453125,0.7957763671875,0.79888916015625,0.800933837890625,0.801239013671875,0.801361083984375,0.8011512756347656,0.800323486328125
1.0,0.5,0.75,0.75,0.75,0.796875,0.765625,0.78515625,0.802734375,0.8115234375,0.802734375,0.807861328125,0.801025390625,0.80364990234375,0.799774169921875,0.8002777099609375,0.7999114990234375,0.7998542785644531,0.7999019622802734
0.5,0.75,0.75,0.875,0.84375,0.828125,0.859375,0.84375,0.82421875,0.7998046875,0.8017578125,0.799072265625,0.7965087890625,0.79669189453125,0.7994384765625,0.8004150390625,0.7997589111328125,0.7999305725097656,0.7997798919677734
1.0,0.75,0.75,0.75,0.8125,0.828125,0.796875,0.796875,0.787109375,0.802734375,0.79833984375,0.80078125,0.8057861328125,0.80596923828125,0.8033447265625,0.8024444580078125,0.801300048828125,0.8009605407714844,0.8010425567626953
1.0,0.75,0.75,0.8125,0.90625,0.859375,0.8125,0.80859375,0.8203125,0.8115234375,0.806640625,0.800537109375,0.803955078125,0.80078125,0.80230712890625,0.802093505859375,0.8022842407226562,0.8016128540039062,0.8009662628173828
0.5,0.75,0.875,0.75,0.78125,0.796875,0.7578125,0.76171875,0.798828125,0.8046875,0.802734375,0.804931640625,0.7977294921875,0.8009033203125,0.797943115234375,0.7990570068359375,0.7990875244140625,0.7994537353515625,0.799346923828125
1.0,1.0,0.875,0.75,0.8125,0.8125,0.78125,0.796875,0.810546875,0.8056640625,0.79345703125,0.801025390625,0.8011474609375,0.7965087890625,0.794586181640625,0.7971343994140625,0.7988128662109375,0.7989959716796875,0.7999095916748047
1.0,0.75,0.875,0.9375,0.90625,0.859375,0.8203125,0.80859375,0.7890625,0.8017578125,0.8095703125,0.803955078125,0.8018798828125,0.799072265625,0.79876708984375,0.7989501953125,0.7994232177734375,0.7995948791503906,0.7990589141845703
1.0,1.0,1.0,0.9375,0.90625,0.828125,0.8125,0.78515625,0.783203125,0.7822265625,0.78955078125,0.801513671875,0.8031005859375,0.8013916015625,0.799072265625,0.8008575439453125,0.8016815185546875,0.8014450073242188,0.8005523681640625
0.5,0.75,0.5,0.75,0.75,0.703125,0.7578125,0.79296875,0.791015625,0.8017578125,0.7880859375,0.7978515625,0.8031005859375,0.798828125,0.80438232421875,0.800628662109375,0.800567626953125,0.7996635437011719,0.8002471923828125
1.0,1.0,0.75,0.8125,0.90625,0.828125,0.8671875,0.79296875,0.806640625,0.7880859375,0.7919921875,0.798583984375,0.8013916015625,0.7987060546875,0.798919677734375,0.799713134765625,0.7987060546875,0.7988014221191406,0.7993564605712891
1.0,1.0,0.875,0.8125,0.875,0.8125,0.8203125,0.78125,0.7890625,0.78515625,0.79248046875,0.794921875,0.798828125,0.79986572265625,0.798675537109375,0.79937744140625,0.8004226684570312,0.7995986938476562,0.8002834320068359
1.0,0.75,0.875,0.875,0.90625,0.84375,0.828125,0.859375,0.83203125,0.8232421875,0.81591796875,0.80322265625,0.8033447265625,0.79693603515625,0.79815673828125,0.8001708984375,0.800811767578125,0.8006477355957031,0.80035400390625
1.0,0.75,0.625,0.6875,0.8125,0.84375,0.84375,0.83203125,0.830078125,0.8173828125,0.80322265625,0.794189453125,0.7950439453125,0.79925537109375,0.79815673828125,0.7994232177734375,0.79974365234375,0.7989463806152344,0.7995185852050781
0.5,0.5,0.75,0.75,0.78125,0.796875,0.8203125,0.7890625,0.775390625,0.7939453125,0.79296875,0.7978515625,0.798583984375,0.79913330078125,0.7987060546875,0.7991180419921875,0.799591064453125,0.7990226745605469,0.7987194061279297
1.0,1.0,0.875,0.875,0.8125,0.8125,0.8125,0.8203125,0.8125,0.80859375,0.8056640625,0.797119140625,0.794677734375,0.79443359375,0.797271728515625,0.7987823486328125,0.7993927001953125,0.7991790771484375,0.7995109558105469
0.5,0.5,0.5,0.5625,0.75,0.765625,0.7578125,0.78125,0.79296875,0.7900390625,0.794921875,0.809814453125,0.806396484375,0.8050537109375,0.80194091796875,0.7992706298828125,0.8007431030273438,0.8013267517089844,0.8010444641113281
1.0,0.75,0.625,0.6875,0.75,0.828125,0.8125,0.83203125,0.8125,0.8017578125,0.796875,0.795654296875,0.7957763671875,0.80023193359375,0.7998046875,0.79949951171875,0.7989273071289062,0.8007392883300781,0.8003597259521484
